booking-service	AdminPricingController	GET	/api/v1/bookings/admin/pricing/rate-codes/active	59
booking-service	AdminPricingController	GET	/api/v1/bookings/admin/pricing/rate-codes/{id}	67
booking-service	AdminPricingController	POST	/api/v1/bookings/admin/pricing/rate-codes	76
booking-service	AdminPricingController	PUT	/api/v1/bookings/admin/pricing/rate-codes/{id}	86
booking-service	AdminPricingController	PATCH	/api/v1/bookings/admin/pricing/rate-codes/{id}/toggle-active	96
booking-service	AdminPricingController	DELETE	/api/v1/bookings/admin/pricing/rate-codes/{id}	106
booking-service	AdminPricingController	GET	/api/v1/bookings/admin/pricing/customer/{customerId}	120
booking-service	AdminPricingController	POST	/api/v1/bookings/admin/pricing/customer	129
booking-service	AdminPricingController	DELETE	/api/v1/bookings/admin/pricing/customer/{customerId}	138
booking-service	AdminPricingController	POST	/api/v1/bookings/admin/pricing/bulk-assign-rate-code	148
booking-service	AdminPricingController	PATCH	/api/v1/bookings/admin/pricing/customer/{customerId}/member-label	158
booking-service	AdminPricingController	GET	/api/v1/bookings/admin/pricing/resolve/{customerId}	173
booking-service	AdminPricingController	GET	/api/v1/bookings/admin/pricing/resolve-rate-code/{rateCodeId}	191
booking-service	AdminPricingController	GET	/api/v1/bookings/admin/pricing/customer-detail/{customerId}	204
booking-service	AdminRecoveryQueueController	GET	/api/v1/bookings/admin/recovery/stuck-pending	71
booking-service	AdminRecoveryQueueController	GET	/api/v1/bookings/admin/recovery/expired-holds	93
booking-service	AdminRecoveryQueueController	GET	/api/v1/bookings/admin/recovery/paid-not-confirmed	114
booking-service	AdminRecoveryQueueController	GET	/api/v1/bookings/admin/recovery/no-show	137
booking-service	AdminRecoveryQueueController	GET	/api/v1/bookings/admin/recovery/summary	162
booking-service	AdminRecoveryQueueController	POST	/api/v1/bookings/admin/recovery/expired-holds/{token}/release	190
booking-service	AdminRecoveryQueueController	POST	/api/v1/bookings/admin/recovery/stuck-pending/{bookingRef}/cancel	212
booking-service	AdminRecoveryQueueController	POST	/api/v1/bookings/admin/recovery/paid-not-confirmed/{bookingRef}/replay	234
booking-service	AdminRecoveryQueueController	GET	/api/v1/bookings/admin/recovery/funnel	273
booking-service	AdminRiskFlagController	GET	/api/v1/bookings/admin/risk-flags	37
booking-service	AdminRiskFlagController	GET	/api/v1/bookings/admin/risk-flags/booking/{bookingRef}	51
booking-service	AdminRiskFlagController	POST	/api/v1/bookings/admin/risk-flags/{id}/acknowledge	63
booking-service	AdminRiskFlagController	POST	/api/v1/bookings/admin/risk-flags/booking/{bookingRef}/manual	81
booking-service	AdminSseController	GET	/api/v1/bookings/admin/events/stream	40
booking-service	AdminSupportController	GET	/api/v1/bookings/admin/support/escalations	38
booking-service	AdminSupportController	GET	/api/v1/bookings/admin/support/{bookingRef}	48
booking-service	AdminSupportController	GET	/api/v1/bookings/admin/support/{bookingRef}/notes	56
booking-service	AdminSupportController	POST	/api/v1/bookings/admin/support/{bookingRef}/notes	64
booking-service	AdminSupportController	PATCH	/api/v1/bookings/admin/support/notes/{noteId}	80
booking-service	AdminSupportController	DELETE	/api/v1/bookings/admin/support/notes/{noteId}	90
booking-service	AdminSupportController	POST	/api/v1/bookings/admin/support/notes/{noteId}/pin	99
booking-service	AdminSupportController	POST	/api/v1/bookings/admin/support/{bookingRef}/resend-confirmation	112
booking-service	AdminSupportController	POST	/api/v1/bookings/admin/support/{bookingRef}/escalate	122
booking-service	AdminSupportController	POST	/api/v1/bookings/admin/support/{bookingRef}/goodwill	136
booking-service	AdminTaxController	GET	/api/v1/bookings/admin/taxes	48
booking-service	AdminTaxController	POST	/api/v1/bookings/admin/taxes	59
booking-service	AdminTaxController	PUT	/api/v1/bookings/admin/taxes/{id}	71
booking-service	AdminTaxController	DELETE	/api/v1/bookings/admin/taxes/{id}	84
booking-service	AdminTaxController	GET	/api/v1/bookings/admin/taxes/global	98
booking-service	AdminTaxController	POST	/api/v1/bookings/admin/taxes/global	107
booking-service	BingeController	GET	/api/v1/bookings/binges	36
booking-service	BingeController	GET	/api/v1/bookings/binges/nearby	52
booking-service	BingeController	GET	/api/v1/bookings/binges/{id}	63
booking-service	BingeController	GET	/api/v1/bookings/binges/{id}/customer-dashboard	68
booking-service	BingeController	GET	/api/v1/bookings/binges/{id}/customer-about	73
booking-service	BingeController	GET	/api/v1/bookings/binges/{id}/reviews/summary	79
booking-service	BingeController	GET	/api/v1/bookings/binges/{id}/reviews	85
booking-service	BingeController	GET	/api/v1/bookings/admin/binges	95
booking-service	BingeController	GET	/api/v1/bookings/admin/binges/by-admin/{adminId}	103
booking-service	BingeController	POST	/api/v1/bookings/admin/binges	115
booking-service	BingeController	GET	/api/v1/bookings/admin/binges/pending	130
booking-service	BingeController	POST	/api/v1/bookings/admin/binges/{id}/approve	141
booking-service	BingeController	PATCH	/api/v1/bookings/admin/binges/{id}/taxes-enabled	163
booking-service	BingeController	POST	/api/v1/bookings/admin/binges/{id}/reject	176
booking-service	BingeController	POST	/api/v1/bookings/admin/binges/{id}/resubmit	194
booking-service	BingeController	PUT	/api/v1/bookings/admin/binges/{id}	204
booking-service	BingeController	POST	/api/v1/bookings/admin/binges/{id}/country-request	223
booking-service	BingeController	GET	/api/v1/bookings/admin/binges/change-requests	244
booking-service	BingeController	POST	/api/v1/bookings/admin/binges/change-requests/{requestId}/approve	253
booking-service	BingeController	POST	/api/v1/bookings/admin/binges/change-requests/{requestId}/reject	265
booking-service	BingeController	POST	/api/v1/bookings/admin/binges/change-requests/{requestId}/cancel	277
booking-service	BingeController	POST	/api/v1/bookings/admin/binges/bulk-timezone	291
booking-service	BingeController	GET	/api/v1/bookings/admin/binges/{id}/customer-dashboard	308
booking-service	BingeController	GET	/api/v1/bookings/admin/binges/{id}/customer-about	316
booking-service	BingeController	PUT	/api/v1/bookings/admin/binges/{id}/customer-dashboard	324
booking-service	BingeController	PUT	/api/v1/bookings/admin/binges/{id}/customer-about	335
booking-service	BingeController	PATCH	/api/v1/bookings/admin/binges/{id}/toggle-active	347
booking-service	BingeController	DELETE	/api/v1/bookings/admin/binges/{id}	357
booking-service	BingeController	GET	/api/v1/bookings/admin/binges/{id}/cancellation-tiers	367
booking-service	BingeController	PUT	/api/v1/bookings/admin/binges/{id}/cancellation-tiers	376
booking-service	BingeController	GET	/api/v1/bookings/binges/{id}/cancellation-tiers	388
booking-service	BingeController	GET	/api/v1/bookings/admin/binges/{id}/cancellation-policy	395
booking-service	BingeController	PUT	/api/v1/bookings/admin/binges/{id}/cancellation-policy	404
booking-service	BingeSiteContentController	GET	/api/v1/bookings/binges/{bingeId}/site-content/{slug}	44
booking-service	BingeSiteContentController	PUT	/api/v1/bookings/admin/binges/{bingeId}/site-content/{slug}	64
booking-service	BookingAnalyticsController	POST	/api/v1/bookings/analytics/funnel	36
booking-service	BookingController	POST	/api/v1/bookings	39
booking-service	BookingController	GET	/api/v1/bookings/{bookingRef}	58
booking-service	BookingController	GET	/api/v1/bookings/my	77
booking-service	BookingController	GET	/api/v1/bookings/my/current	83
booking-service	BookingController	GET	/api/v1/bookings/my/past	90
booking-service	BookingController	GET	/api/v1/bookings/my/reviews/pending	97
booking-service	BookingController	GET	/api/v1/bookings/event-types	104
booking-service	BookingController	GET	/api/v1/bookings/add-ons	109
booking-service	BookingController	GET	/api/v1/bookings/event-categories	115
booking-service	BookingController	GET	/api/v1/bookings/addon-categories	121
booking-service	BookingController	GET	/api/v1/bookings/booked-slots	126
booking-service	BookingController	GET	/api/v1/bookings/slot-capacity	132
